image,label
/home/piai/ActionAI_dataset/assault/20210828_044859.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045040.jpg,assault
/home/piai/ActionAI_dataset/assault/245.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044758(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044804(1).jpg,assault
/home/piai/ActionAI_dataset/assault/58-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044752.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044845.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044803(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044801.jpg,assault
/home/piai/ActionAI_dataset/assault/20-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044804(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043903.jpg,assault
/home/piai/ActionAI_dataset/assault/160.jpg,assault
/home/piai/ActionAI_dataset/assault/487.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043855.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044803(1).jpg,assault
/home/piai/ActionAI_dataset/assault/62.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044902.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044754.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044908(0).jpg,assault
/home/piai/ActionAI_dataset/assault/39.jpg,assault
/home/piai/ActionAI_dataset/assault/458.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044804(4).jpg,assault
/home/piai/ActionAI_dataset/assault/8.jpg,assault
/home/piai/ActionAI_dataset/assault/166.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044842(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044834(0).jpg,assault
/home/piai/ActionAI_dataset/assault/77.jpg,assault
/home/piai/ActionAI_dataset/assault/182.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044842(1).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044836(0).jpg,assault
/home/piai/ActionAI_dataset/assault/442.jpg,assault
/home/piai/ActionAI_dataset/assault/100.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043856.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044805(1).jpg,assault
/home/piai/ActionAI_dataset/assault/328.jpg,assault
/home/piai/ActionAI_dataset/assault/162.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044801(3).jpg,assault
/home/piai/ActionAI_dataset/assault/23.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044840(0).jpg,assault
/home/piai/ActionAI_dataset/assault/173.jpg,assault
/home/piai/ActionAI_dataset/assault/159-1.jpg,assault
/home/piai/ActionAI_dataset/assault/388.jpg,assault
/home/piai/ActionAI_dataset/assault/397.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044905.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044746.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045049.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044757(1).jpg,assault
/home/piai/ActionAI_dataset/assault/149-1.jpg,assault
/home/piai/ActionAI_dataset/assault/350.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044901(1).jpg,assault
/home/piai/ActionAI_dataset/assault/111.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045044.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044801(0).jpg,assault
/home/piai/ActionAI_dataset/assault/202-1.jpg,assault
/home/piai/ActionAI_dataset/assault/23-1.jpg,assault
/home/piai/ActionAI_dataset/assault/163.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044900.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044805(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045041.jpg,assault
/home/piai/ActionAI_dataset/assault/21.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044939.jpg,assault
/home/piai/ActionAI_dataset/assault/266.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044757.jpg,assault
/home/piai/ActionAI_dataset/assault/21-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044857(2).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044843.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044755(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044800.jpg,assault
/home/piai/ActionAI_dataset/assault/3-2.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044748.jpg,assault
/home/piai/ActionAI_dataset/assault/305.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044931.jpg,assault
/home/piai/ActionAI_dataset/assault/32-2.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044932.jpg,assault
/home/piai/ActionAI_dataset/assault/1-1.jpg,assault
/home/piai/ActionAI_dataset/assault/309.jpg,assault
/home/piai/ActionAI_dataset/assault/27.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044800(2).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044830(1).jpg,assault
/home/piai/ActionAI_dataset/assault/278.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044838(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044906.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044837(1).jpg,assault
/home/piai/ActionAI_dataset/assault/35-1.jpg,assault
/home/piai/ActionAI_dataset/assault/41-1.jpg,assault
/home/piai/ActionAI_dataset/assault/426.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044748_001.jpg,assault
/home/piai/ActionAI_dataset/assault/191.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044805.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044806.jpg,assault
/home/piai/ActionAI_dataset/assault/298.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045042.jpg,assault
/home/piai/ActionAI_dataset/assault/164.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045039.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045024.jpg,assault
/home/piai/ActionAI_dataset/assault/380.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044832(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044842.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044857.jpg,assault
/home/piai/ActionAI_dataset/assault/446.jpg,assault
/home/piai/ActionAI_dataset/assault/6.jpg,assault
/home/piai/ActionAI_dataset/assault/149.jpg,assault
/home/piai/ActionAI_dataset/assault/483.jpg,assault
/home/piai/ActionAI_dataset/assault/341.jpg,assault
/home/piai/ActionAI_dataset/assault/12.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044937(0).jpg,assault
/home/piai/ActionAI_dataset/assault/224-1.jpg,assault
/home/piai/ActionAI_dataset/assault/25-1.jpg,assault
/home/piai/ActionAI_dataset/assault/157.jpg,assault
/home/piai/ActionAI_dataset/assault/43.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044757(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045056.jpg,assault
/home/piai/ActionAI_dataset/assault/120.jpg,assault
/home/piai/ActionAI_dataset/assault/58-2.jpg,assault
/home/piai/ActionAI_dataset/assault/67.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044833(2).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044755(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044802.jpg,assault
/home/piai/ActionAI_dataset/assault/294.jpg,assault
/home/piai/ActionAI_dataset/assault/221.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044806(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044833.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045100.jpg,assault
/home/piai/ActionAI_dataset/assault/178.jpg,assault
/home/piai/ActionAI_dataset/assault/33.jpg,assault
/home/piai/ActionAI_dataset/assault/191-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044935.jpg,assault
/home/piai/ActionAI_dataset/assault/349.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044934.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044901.jpg,assault
/home/piai/ActionAI_dataset/assault/186.jpg,assault
/home/piai/ActionAI_dataset/assault/106-2.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044744.jpg,assault
/home/piai/ActionAI_dataset/assault/195.jpg,assault
/home/piai/ActionAI_dataset/assault/58.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044805(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044753(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044900(0).jpg,assault
/home/piai/ActionAI_dataset/assault/155.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043854.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044859(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044831(1).jpg,assault
/home/piai/ActionAI_dataset/assault/114.jpg,assault
/home/piai/ActionAI_dataset/assault/4.jpg,assault
/home/piai/ActionAI_dataset/assault/150.jpg,assault
/home/piai/ActionAI_dataset/assault/106.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044930.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044840.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044833(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044907.jpg,assault
/home/piai/ActionAI_dataset/assault/7.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044735.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044857(0).jpg,assault
/home/piai/ActionAI_dataset/assault/300.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045038.jpg,assault
/home/piai/ActionAI_dataset/assault/104.jpg,assault
/home/piai/ActionAI_dataset/assault/211.jpg,assault
/home/piai/ActionAI_dataset/assault/242.jpg,assault
/home/piai/ActionAI_dataset/assault/56.jpg,assault
/home/piai/ActionAI_dataset/assault/299.jpg,assault
/home/piai/ActionAI_dataset/assault/10.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044901(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044853.jpg,assault
/home/piai/ActionAI_dataset/assault/183.jpg,assault
/home/piai/ActionAI_dataset/assault/81.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044834(1).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044753(1).jpg,assault
/home/piai/ActionAI_dataset/assault/46-1.jpg,assault
/home/piai/ActionAI_dataset/assault/141.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044758.jpg,assault
/home/piai/ActionAI_dataset/assault/118.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044805(2).jpg,assault
/home/piai/ActionAI_dataset/assault/161-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044841.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045036.jpg,assault
/home/piai/ActionAI_dataset/assault/76.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044804(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044838.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044854.jpg,assault
/home/piai/ActionAI_dataset/assault/307.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044753(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044752(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043905.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044803(2).jpg,assault
/home/piai/ActionAI_dataset/assault/180.jpg,assault
/home/piai/ActionAI_dataset/assault/441.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045021.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044831(4).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044800(1).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044908.jpg,assault
/home/piai/ActionAI_dataset/assault/183-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045102.jpg,assault
/home/piai/ActionAI_dataset/assault/353.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044832.jpg,assault
/home/piai/ActionAI_dataset/assault/9.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045105.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043857.jpg,assault
/home/piai/ActionAI_dataset/assault/316.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044929.jpg,assault
/home/piai/ActionAI_dataset/assault/445.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044755(1).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044756.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044753(2).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043859.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044903.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044752(2).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045028.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044836.jpg,assault
/home/piai/ActionAI_dataset/assault/3-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044936(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044936.jpg,assault
/home/piai/ActionAI_dataset/assault/48-1.jpg,assault
/home/piai/ActionAI_dataset/assault/171.jpg,assault
/home/piai/ActionAI_dataset/assault/38.jpg,assault
/home/piai/ActionAI_dataset/assault/294-1.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044807.jpg,assault
/home/piai/ActionAI_dataset/assault/285.jpg,assault
/home/piai/ActionAI_dataset/assault/35.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045024(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044837(0).jpg,assault
/home/piai/ActionAI_dataset/assault/46.jpg,assault
/home/piai/ActionAI_dataset/assault/91.jpg,assault
/home/piai/ActionAI_dataset/assault/13.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044830(0).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044758(2).jpg,assault
/home/piai/ActionAI_dataset/assault/49.jpg,assault
/home/piai/ActionAI_dataset/assault/202.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044752(3).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044751.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_043902.jpg,assault
/home/piai/ActionAI_dataset/assault/166-2.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044837.jpg,assault
/home/piai/ActionAI_dataset/assault/218.jpg,assault
/home/piai/ActionAI_dataset/assault/239.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044904.jpg,assault
/home/piai/ActionAI_dataset/assault/29.jpg,assault
/home/piai/ActionAI_dataset/assault/277.jpg,assault
/home/piai/ActionAI_dataset/assault/321.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044904(0).jpg,assault
/home/piai/ActionAI_dataset/assault/161.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044834.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044832(1).jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044940.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044937.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_045057.jpg,assault
/home/piai/ActionAI_dataset/assault/20210828_044834(2).jpg,assault
/home/piai/ActionAI_dataset/assault/302.jpg,assault
/home/piai/ActionAI_dataset/assault/70.jpg,assault
/home/piai/ActionAI_dataset/assault/32-1.jpg,assault
/home/piai/ActionAI_dataset/assault/17.jpg,assault
/home/piai/ActionAI_dataset/assault/11-1.jpg,assault
